Projekt Aerodynamik Übung Druckmessungen
P_amb in [Pa]:  100463 T_amb in [K]: 291
Channel 1-28 Druckdaten [Pa] 32 Pdyn [Pa]
53,428	11,586	-18,829	-23,839	-26,153	-31,197	-36,089	-36,418	-35,819	-32,890	-26,850	-22,770	-17,964	-14,170	-7,624	0,825	9,778	4,567	-9,955	-14,561	-23,356	-29,165	-23,819	-14,952	-7,792	-3,445	9,018	36,605	-3,416	-2,850	-3,117	58,103
52,590	10,925	-19,325	-24,861	-25,828	-32,019	-34,751	-36,059	-35,655	-32,400	-27,505	-22,613	-17,280	-14,831	-7,930	0,986	10,422	3,564	-10,274	-14,222	-23,691	-29,477	-23,652	-14,436	-6,970	-2,762	9,018	36,776	-2,101	-2,850	-3,117	59,116
53,093	11,089	-18,829	-24,181	-26,153	-31,854	-36,256	-36,059	-35,655	-33,051	-27,340	-22,770	-17,793	-14,995	-8,541	0,825	9,616	3,732	-9,955	-14,052	-23,523	-29,632	-23,319	-14,952	-7,956	-2,420	8,689	36,950	-2,926	-3,242	-3,449	56,591
52,254	10,925	-19,489	-24,861	-26,637	-31,690	-35,421	-35,878	-35,987	-33,215	-27,505	-23,254	-18,306	-15,324	-9,150	0,339	9,455	2,896	-9,797	-14,561	-24,368	-29,007	-22,820	-14,607	-6,970	-2,249	8,854	37,641	-2,430	-3,439	-3,281	59,283
52,922	11,254	-18,168	-24,010	-26,637	-31,361	-35,753	-36,776	-35,819	-32,400	-27,505	-22,613	-18,477	-15,820	-9,150	0,178	8,969	2,561	-10,116	-14,390	-23,356	-29,947	-23,487	-15,639	-6,970	-2,081	8,854	36,776	-2,101	-2,650	-2,292	57,432
53,093	11,418	-18,829	-24,181	-26,637	-32,183	-36,421	-37,134	-35,819	-33,215	-28,159	-24,217	-18,990	-15,159	-8,998	0,178	8,969	2,896	-10,274	-14,900	-25,207	-30,414	-24,319	-15,294	-8,614	-2,420	8,525	36,605	-2,101	-3,439	-2,949	57,265
52,254	10,596	-19,489	-24,519	-26,798	-31,854	-35,921	-36,598	-35,819	-33,702	-28,159	-22,770	-18,477	-15,488	-10,373	0,339	9,291	1,223	-10,593	-14,729	-24,871	-29,947	-23,819	-15,469	-8,285	-2,420	7,535	36,431	-2,926	-3,048	-2,620	57,265
53,260	11,915	-18,168	-23,839	-26,476	-31,197	-35,254	-35,878	-35,987	-33,215	-27,505	-24,056	-18,306	-15,820	-10,524	1,312	9,130	0,888	-10,432	-15,238	-24,704	-30,884	-24,654	-15,639	-8,285	-3,104	8,193	36,605	-3,580	-3,048	-3,778	55,920
52,422	10,925	-18,829	-24,690	-26,798	-31,854	-36,421	-36,418	-35,655	-33,376	-28,323	-23,576	-18,819	-15,820	-11,287	-0,148	8,808	1,055	-10,432	-16,254	-25,207	-31,512	-24,487	-16,498	-9,764	-3,784	6,549	35,569	-2,594	-1,867	-2,456	58,103
53,428	11,915	-18,829	-23,839	-26,153	-30,043	-34,918	-36,237	-35,819	-33,215	-26,522	-23,576	-18,477	-15,324	-11,287	-0,148	9,130	0,053	-10,593	-15,406	-25,039	-30,884	-24,319	-15,810	-8,449	-3,275	7,535	35,915	-2,594	-3,830	-3,613	58,103
53,428	12,079	-18,332	-23,668	-26,315	-31,197	-35,086	-36,598	-34,994	-33,866	-28,159	-23,093	-18,477	-14,502	-11,592	0,016	8,160	0,053	-11,070	-15,916	-25,713	-31,512	-25,818	-16,843	-8,942	-3,784	6,713	34,701	-2,430	-2,259	-2,785	57,768
53,592	12,243	-18,000	-23,839	-26,153	-31,361	-35,921	-35,878	-35,323	-33,866	-27,669	-23,895	-18,648	-15,324	-11,592	0,339	8,808	-0,450	-10,593	-16,254	-25,207	-31,200	-24,654	-16,327	-8,942	-3,784	6,878	35,740	-3,416	-3,830	-3,281	58,613
