Projekt Aerodynamik Übung Druckmessungen
P_amb in [Pa]:  100463 T_amb in [K]: 291
Channel 1-28 Druckdaten [Pa] 32 Pdyn [Pa]
-46,379	-105,765	-108,181	-93,525	-88,205	-83,632	-78,326	-71,214	-63,357	-55,549	-49,624	-30,155	-23,089	-16,807	-10,218	-3,058	5,882	2,877	-0,539	-2,364	-4,521	2,624	15,870	28,057	36,431	42,026	53,461	55,904	-6,381	-5,609	-5,763	58,948
-47,214	-106,261	-109,009	-94,037	-89,336	-84,125	-77,323	-71,034	-63,524	-55,223	-49,950	-29,510	-22,747	-16,642	-9,607	-1,923	4,590	3,544	-0,224	-2,193	-4,350	2,624	17,201	28,057	37,581	42,368	52,968	56,075	-5,559	-5,415	-6,092	58,613
-47,546	-107,579	-110,167	-93,866	-89,336	-85,276	-78,658	-71,576	-63,192	-55,387	-49,950	-29,510	-22,235	-15,820	-9,607	-1,923	5,559	3,380	-0,062	-2,532	-4,856	3,252	16,534	28,057	36,595	41,688	53,132	55,558	-4,902	-4,826	-4,442	58,103
-49,884	-108,904	-112,317	-95,228	-90,309	-86,755	-78,993	-72,832	-64,353	-55,713	-50,443	-29,832	-22,064	-16,149	-8,998	-1,923	5,721	3,544	-0,062	-2,193	-4,014	2,939	16,701	28,228	36,431	42,536	53,461	56,420	-5,559	-5,218	-6,092	60,125
-50,216	-110,223	-111,988	-95,740	-89,984	-86,591	-79,828	-73,009	-64,185	-57,179	-48,477	-28,869	-21,722	-15,488	-8,998	-1,115	6,529	4,215	0,256	-1,687	-4,014	3,252	17,536	29,093	37,088	42,536	53,790	56,420	-5,395	-5,415	-5,928	58,103
-51,886	-111,873	-113,477	-96,763	-90,957	-88,235	-80,831	-73,729	-65,681	-58,156	-48,967	-29,993	-22,235	-15,985	-8,998	-1,762	6,365	4,047	0,095	-1,854	-3,847	3,252	17,701	28,057	36,924	42,878	53,132	56,075	-5,395	-5,020	-4,770	57,768
-53,389	-113,359	-114,635	-97,443	-91,601	-88,563	-80,495	-74,804	-66,342	-58,807	-47,658	-29,510	-22,918	-15,656	-9,455	-1,762	6,529	3,879	-0,062	-1,854	-2,837	3,564	18,704	28,744	37,581	42,878	53,461	56,420	-5,395	-4,629	-6,589	57,935
-54,388	-114,017	-114,967	-98,466	-92,893	-88,725	-80,495	-74,265	-66,178	-60,112	-45,853	-30,155	-22,064	-15,656	-8,541	-1,601	6,690	4,715	-0,062	-1,854	-3,679	4,034	17,869	28,573	37,253	43,387	54,612	55,904	-5,231	-4,629	-5,102	56,926
-54,220	-115,174	-116,124	-99,485	-93,058	-89,053	-81,834	-74,982	-67,006	-61,088	-44,870	-30,957	-22,235	-15,488	-8,387	-1,440	5,882	5,221	0,733	-2,025	-2,670	3,722	18,704	28,918	37,746	43,049	54,612	55,384	-5,559	-5,218	-5,102	57,600
-55,890	-115,338	-117,613	-99,485	-93,702	-89,875	-82,504	-74,804	-67,338	-60,927	-44,377	-30,957	-22,918	-15,488	-8,541	-0,467	6,852	4,550	1,693	-0,838	-3,005	4,346	19,036	29,780	38,078	44,071	54,776	55,729	-5,066	-5,806	-5,928	57,768
