Projekt Aerodynamik Übung CPM3
P_amb in [Pa]:  100463 T_amb in [K]: 291
Channel 1-3 HCL Druckdaten [V] 
2,044	2,134	2,213
2,048	2,136	2,214
2,046	2,136	2,208
2,040	2,136	2,206
2,043	2,136	2,207
2,048	2,136	2,212
2,048	2,141	2,214
2,050	2,141	2,218
2,049	2,133	2,212
2,051	2,138	2,209
2,046	2,136	2,206
2,046	2,141	2,201
2,048	2,138	2,198
2,040	2,143	2,206
2,051	2,138	2,209
2,044	2,136	2,212
2,049	2,131	2,206
2,043	2,131	2,207
2,043	2,143	2,191
2,044	2,138	2,190
2,042	2,128	2,189
2,043	2,137	2,186
2,036	2,133	2,181
2,041	2,138	2,181
2,046	2,138	2,182
2,044	2,138	2,186
2,041	2,129	2,181
2,044	2,133	2,179
2,041	2,138	2,174
2,038	2,131	2,168
2,038	2,136	2,163
2,033	2,136	2,159
2,036	2,136	2,161
2,034	2,136	2,152
2,039	2,134	2,153
2,029	2,131	2,154
2,036	2,139	2,153
2,030	2,137	2,158
2,036	2,131	2,162
2,034	2,129	2,154
2,033	2,129	2,149
2,026	2,124	2,136
2,021	2,129	2,135
2,026	2,131	2,146
2,028	2,125	2,148
2,028	2,132	2,148
2,023	2,130	2,146
2,023	2,127	2,140
2,021	2,130	2,134
2,020	2,125	2,134
2,023	2,129	2,133
2,026	2,129	2,128
2,018	2,123	2,135
2,014	2,121	2,136
2,016	2,126	2,134
2,016	2,123	2,138
2,017	2,121	2,129
2,011	2,123	2,121
2,008	2,121	2,121
2,007	2,116	2,116
2,008	2,128	2,116
2,014	2,121	2,122
2,006	2,126	2,121
2,006	2,121	2,126
2,006	2,119	2,121
2,008	2,124	2,119
2,010	2,124	2,121
2,006	2,124	2,116
2,004	2,121	2,118
2,004	2,119	2,116
2,004	2,119	2,117
1,999	2,114	2,121
2,001	2,119	2,129
2,004	2,117	2,129
2,006	2,120	2,141
2,004	2,118	2,139
2,000	2,119	2,142
2,006	2,117	2,138
2,002	2,119	2,137
