14:51:32	Temperatur:	20,28	Luftdruck: 	102236,53	Dynamischer Druck: 140,79
HD1	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	HD10	HD11	HD12	HD13	HD14	HD15	HD16	HD17	HD18	HD19	HD20	HD21	HD22	HD23	HD24	
-7.906300E-2	7.019909E-3	1.522339E+0	-3.553665E-1	2.304486E-1	-1.230703E+0	-1.273906E+0	-2.318843E-1	-4.553258E-2	-2.656711E+0	-3.392589E-2	-7.178811E-4	6.375093E-3	1.620981E-1	-9.357135E-2	-1.277466E-1	-8.455671E-3	-1.845032E-2	-1.361420E-2	-1.728837E-1	-1.877272E-2	3.868165E-1	3.391001E-1	2.717168E-1
-7.680614E-2	2.506198E-3	2.377690E+0	-2.895953E-1	3.690841E-1	-2.038348E-1	-1.798140E+0	-5.346252E-1	-6.390983E-2	1.379189E+0	-7.116270E-1	-3.297144E-3	9.921580E-3	9.245801E-2	-2.083485E-1	-4.682221E-2	-6.198815E-3	-1.877272E-2	-1.264697E-2	-7.741741E-1	-1.716068E-2	6.763260E-2	1.398520E-1	2.220660E-1
5.717505E-4	3.151014E-3	2.716220E+0	1.156714E-1	3.055569E-2	9.668289E-1	-1.305824E+0	-6.255442E-1	-5.907371E-2	-4.943242E-1	-6.377956E-1	2.183790E-3	9.276764E-3	1.105129E-1	-9.582821E-2	9.439246E-2	-6.198815E-3	-1.780550E-2	-1.296938E-2	-9.901871E-1	-1.716068E-2	-8.067504E-2	-1.877272E-2	1.192179E-1
4.763053E-3	2.120586E-2	2.206168E+0	-1.522624E-2	-2.441358E-1	-2.324309E+0	-7.248457E-1	-6.906705E-1	-1.406429E-1	-7.409661E-1	-7.358206E-2	-7.178811E-4	1.024399E-2	5.312424E-2	7.730484E-2	-4.624059E-1	-6.198815E-3	-1.877272E-2	-1.329179E-2	-5.459095E-1	-1.748309E-2	-1.651459E-1	-1.319379E-1	3.539180E-2
5.570350E-2	4.763053E-3	4.458172E-1	4.209918E-1	-2.038348E-1	1.430130E+0	-5.197944E-1	-6.955066E-1	-1.074349E-1	2.121374E+0	2.749409E-1	-7.178811E-4	8.954356E-3	7.472557E-2	2.056104E-2	-5.681685E-2	-7.166039E-3	-1.780550E-2	-1.296938E-2	-2.986227E-1	-1.845032E-2	-1.606322E-1	-1.561185E-1	-2.651051E-2
1.027751E-1	-2.199680E-2	2.427001E-1	7.640341E-1	-1.493479E-1	-4.104982E-1	-4.985155E-1	-5.768606E-1	-1.461238E-1	-2.673476E+0	9.052489E-1	-1.685105E-3	6.375093E-3	-1.009867E-1	-1.406429E-1	-6.455464E-2	-8.455671E-3	-1.845032E-2	-1.425901E-2	-7.125942E-1	-1.877272E-2	-2.215673E-1	-2.086709E-1	-9.453857E-2
1.047095E-1	2.183790E-3	-6.571401E-1	5.589825E-1	-5.433302E-1	-1.112380E+0	-1.513777E+0	-7.951306E-1	-1.922282E-1	1.388217E+0	7.327605E-1	-3.297144E-3	9.599172E-3	-1.341947E-1	-3.176448E-1	-1.690148E-1	-7.810855E-3	-2.006235E-2	-1.361420E-2	-2.652328E-3	-2.038476E-2	-1.657907E-1	-1.880368E-1	-1.013091E-1
-7.551651E-2	7.019909E-3	-4.849744E-1	8.101385E-1	2.701048E-1	1.735129E+0	-1.043707E+0	-7.715948E-1	-1.635339E-1	-4.288755E-1	-5.629971E-1	2.183790E-3	9.276764E-3	-3.750334E-1	-3.792247E-1	-7.422688E-2	-7.488447E-3	-1.748309E-2	-1.264697E-2	1.346807E-2	-2.038476E-2	-1.954522E-1	-1.977091E-1	-1.354844E-1
-1.087245E-1	1.540251E-2	1.169610E-1	5.505869E-2	5.915457E-1	-1.884223E+0	-8.834702E-1	-7.235561E-1	-2.402669E-1	-8.125406E-1	-6.481127E-1	-1.362697E-3	9.921580E-3	-5.439750E-1	-3.840608E-1	-2.670268E-1	-5.876407E-3	-1.812791E-2	-1.296938E-2	-7.074357E-1	-2.135199E-2	-3.327979E-1	-3.047485E-1	-1.873920E-1
-1.309707E-1	4.440645E-3	1.009387E+0	5.667073E-2	6.702133E-1	4.909543E-1	-8.154422E-1	-7.899720E-1	-2.096382E-1	2.247114E+0	-4.279082E-1	-1.362697E-3	8.954356E-3	-3.789023E-1	-3.721317E-1	-4.259738E-1	-7.166039E-3	-1.780550E-2	-1.135734E-2	-8.944321E-1	-2.135199E-2	-5.668660E-1	-4.946466E-1	-2.895953E-1
-1.154951E-1	2.636438E-2	4.683858E-1	1.421088E-1	3.329744E-1	3.852045E-1	-8.425245E-1	-7.525728E-1	-2.692836E-1	-2.658000E+0	-3.908313E-1	-7.178811E-4	8.309540E-3	-4.398373E-1	-3.282842E-1	-6.178064E-1	-6.521223E-3	-1.909513E-2	-1.296938E-2	-4.927122E-1	-2.360884E-2	-5.339804E-1	-5.281770E-1	-3.705197E-1
1.034199E-1	2.493426E-4	1.335664E+0	3.623135E-1	4.312959E-2	-1.868425E+0	-2.937866E-1	-7.119494E-1	-2.918522E-1	1.470753E+0	-3.463391E-1	-3.941960E-3	8.309540E-3	-2.238241E-1	-2.792783E-1	-6.371508E-1	-8.133263E-3	-2.038476E-2	-1.264697E-2	2.465690E-1	-2.457607E-2	-4.391925E-1	-4.756246E-1	-3.859952E-1
1.053543E-1	4.440645E-3	-1.493479E-1	-8.164226E-2	3.423242E-1	1.920836E+0	1.669215E-2	-6.278010E-1	-2.931418E-1	-6.542384E-1	-8.647706E-1	1.861382E-3	9.276764E-3	-4.237169E-1	-3.231257E-1	-8.267265E-1	-8.455671E-3	-1.877272E-2	-1.329179E-2	-1.103493E-2	-2.296403E-2	-2.850816E-1	-3.469839E-1	-3.769678E-1
-8.260948E-2	2.185067E-2	2.646239E-1	-1.074349E-1	9.503727E-2	-1.022105E+0	5.041731E-1	-4.240393E-1	-3.666508E-1	-5.291443E-1	-8.886288E-1	-1.362697E-3	9.599172E-3	1.024399E-2	-4.156567E-1	-6.429542E-1	-6.843631E-3	-1.845032E-2	-1.264697E-2	2.694600E-1	-2.038476E-2	-1.751405E-1	-2.376877E-1	-3.131311E-1
-7.488447E-3	-7.306528E-5	1.217663E+0	-6.410197E-1	5.576928E-1	-4.246842E-1	-1.303258E-1	-3.386013E-1	-3.250602E-1	1.873764E+0	-1.244567E+0	5.717505E-4	8.309540E-3	2.023863E-2	-2.557425E-1	-5.646091E-1	-8.133263E-3	-2.006235E-2	-1.264697E-2	7.956301E-1	-1.877272E-2	-3.012020E-1	-2.918522E-1	-2.992675E-1
1.043871E-1	2.183790E-3	2.154905E+0	8.858911E-2	-1.909513E-2	1.163820E+0	-7.013100E-1	-3.850280E-1	-3.476287E-1	-2.746340E+0	-1.255206E+0	-2.007513E-3	5.730277E-3	-2.231921E-2	-2.267258E-1	-6.532712E-1	-9.100486E-3	-1.973995E-2	-1.393660E-2	-7.164762E-2	-1.877272E-2	-3.356996E-1	-3.266722E-1	-3.189344E-1
1.053543E-1	-5.231592E-3	2.086877E+0	4.999818E-1	-6.668123E-1	-2.366867E+0	-6.245769E-1	-4.520888E-1	-3.814815E-1	1.577471E+0	-7.819119E-1	-4.264368E-3	6.697501E-3	-9.228172E-2	-1.741733E-1	-6.258666E-1	-7.166039E-3	-2.070717E-2	-1.458142E-2	-3.050709E-1	-1.877272E-2	-3.789023E-1	-3.753558E-1	-3.327979E-1
1.056767E-1	-2.844496E-2	-4.585499E-2	6.647323E-1	-8.689619E-1	1.169946E+0	6.241089E-1	-3.576233E-1	-3.024916E-1	-5.455870E-1	-2.360884E-2	1.216566E-3	6.697501E-3	1.830546E-1	1.956286E-1	-1.448342E-1	-7.810855E-3	-1.877272E-2	-1.329179E-2	-6.532712E-1	-1.748309E-2	-3.808367E-1	-3.834160E-1	-3.502080E-1
-8.647838E-2	1.604733E-2	-2.300128E+0	5.248072E-1	-4.762694E-1	-2.106054E-1	1.765937E-2	-2.399445E-1	-3.660059E-1	-6.887361E-1	1.134145E-1	-1.685105E-3	8.954356E-3	1.121121E-2	-1.657907E-1	-5.526800E-1	-7.166039E-3	-1.780550E-2	-1.296938E-2	8.826803E-1	-1.780550E-2	-2.976555E-1	-3.305411E-1	-3.389237E-1
-1.464462E-1	7.019909E-3	-8.106061E-1	-5.165833E-2	-8.131985E-2	-1.316141E+0	7.540394E-1	-5.520481E-2	-2.953986E-1	2.126533E+0	3.191108E-1	-7.178811E-4	8.309540E-3	-2.641251E-1	-1.296810E-1	1.195403E-1	-7.166039E-3	-1.909513E-2	-1.232457E-2	3.033128E-1	-1.812791E-2	-4.111430E-1	-3.950226E-1	-3.386013E-1
-1.235553E-1	8.309540E-3	1.442381E+0	-5.162479E-1	8.729948E-2	1.947596E+0	1.598413E-1	4.538645E-2	-2.225345E-1	-2.670574E+0	4.616152E-1	-1.040289E-3	6.375093E-3	-4.130775E-1	-7.390447E-2	1.314694E-1	-8.133263E-3	-1.780550E-2	-1.393660E-2	5.551136E-1	-2.006235E-2	-1.293586E-1	-2.147967E-1	-2.815351E-1
1.159938E-1	4.118237E-3	1.214116E+0	-7.977098E-1	-1.345171E-1	-1.645641E+0	6.253985E-1	1.295349E-1	-2.412341E-1	1.499770E+0	3.668144E-2	-4.264368E-3	6.375093E-3	-2.425238E-1	-1.812791E-2	-2.718629E-1	-8.133263E-3	-1.877272E-2	-1.393660E-2	5.760701E-1	-2.006235E-2	-8.938005E-2	-1.393533E-1	-2.151191E-1
1.050319E-1	2.828606E-3	1.208635E+0	-2.754094E-1	-5.023844E-1	2.278694E-1	8.997680E-1	1.940165E-1	-1.873920E-1	-6.858344E-1	1.314566E-2	5.717505E-4	7.342317E-3	-1.538616E-1	-1.964195E-1	-3.947002E-1	-9.745302E-3	-1.909513E-2	-1.361420E-2	-8.455671E-3	-2.102958E-2	-1.619346E-2	-6.197538E-2	-1.451566E-1
1.043871E-1	4.118237E-3	-5.797623E-1	7.711271E-1	-3.121639E-1	5.828407E-1	-6.648909E-2	1.708031E-1	-2.602562E-1	-4.856192E-1	-6.797086E-1	-2.652328E-3	8.309540E-3	-2.812127E-1	-4.243618E-1	-5.023844E-1	-8.455671E-3	-1.877272E-2	-1.393660E-2	-5.604178E-1	-2.328643E-2	2.507475E-2	-8.133263E-3	-9.744025E-2
1.050319E-1	8.941584E-4	-1.239408E+0	4.970801E-1	-1.390309E-1	-2.058000E+0	-3.853504E-1	1.211523E-1	-2.422014E-1	1.733194E+0	-1.043707E+0	5.717505E-4	6.052685E-3	-1.358068E-1	-1.383860E-1	-4.217825E-1	-8.778079E-3	-2.038476E-2	-1.490383E-2	-2.209224E-1	-2.393125E-2	4.957775E-2	2.088345E-2	-3.070182E-2
1.063215E-1	6.052685E-3	-1.707544E+0	-1.587105E-2	-2.347860E-1	1.841201E+0	-1.319043E+0	-1.651459E-1	-2.625131E-1	-2.755367E+0	-5.720245E-1	-2.007513E-3	5.407869E-3	-3.718093E-1	-2.541305E-1	-4.211377E-1	-1.103493E-2	-1.909513E-2	-1.458142E-2	-5.920138E-1	-2.457607E-2	-4.327572E-2	-2.844496E-2	-3.102422E-2
1.050319E-1	-1.362697E-3	-2.986227E-1	-2.328515E-1	1.291494E+0	-8.080269E-1	-1.674658E+0	-2.447806E-1	-2.873385E-1	1.664843E+0	-1.130434E+0	-4.586776E-3	6.375093E-3	-1.935178E-1	-3.618275E-2	-2.728301E-1	-1.006771E-2	-2.102958E-2	-1.554864E-2	-2.979779E-1	-2.393125E-2	-2.528408E-1	-1.983539E-1	-9.099209E-2
7.504798E-2	3.473422E-3	-3.521553E-2	5.215702E-2	4.396914E-1	-6.700364E-1	-1.669500E+0	-5.816967E-1	-2.386549E-1	-8.019011E-1	-1.642740E+0	1.216566E-3	5.730277E-3	1.311470E-1	-1.651587E-2	3.642480E-1	-9.745302E-3	-2.038476E-2	-1.361420E-2	-6.045877E-1	-2.199680E-2	-2.592890E-1	-2.480047E-1	-1.448342E-1
-1.048556E-1	1.379047E-2	3.951991E-1	-4.169464E-1	-4.869088E-1	1.363714E+0	-1.545064E-1	-5.223737E-1	-2.586442E-1	-4.059845E-1	-1.991262E+0	-2.007513E-3	6.375093E-3	-1.345171E-1	-2.531632E-1	2.678479E-1	-8.455671E-3	-1.845032E-2	-1.329179E-2	-2.757318E-1	-1.812791E-2	-2.386549E-1	-2.470375E-1	-1.928730E-1
-1.425773E-1	9.921580E-3	1.620981E-1	-5.775054E-1	-5.268874E-1	-2.289489E+0	5.805838E-1	-3.231257E-1	-2.170536E-1	1.793485E+0	-1.449940E+0	5.717505E-4	6.052685E-3	-1.232457E-2	-1.074349E-1	3.503844E-1	-8.133263E-3	-2.102958E-2	-1.361420E-2	-3.186120E-1	-1.716068E-2	2.765401E-2	-6.616668E-2	-1.322603E-1
1.050319E-1	1.216566E-3	1.079994E+0	3.797107E-2	-4.156567E-1	8.991231E-1	6.876233E-1	-1.641787E-1	-1.812663E-1	-2.704105E+0	-6.374732E-1	-1.362697E-3	3.151014E-3	-4.069646E-2	-3.619552E-3	7.923928E-2	-1.006771E-2	-1.941754E-2	-1.361420E-2	-4.611162E-1	-1.683828E-2	4.183996E-2	1.861382E-3	-7.164762E-2
5.796036E-2	-5.876407E-3	1.250548E+0	-4.166368E-2	3.639255E-1	5.717505E-4	1.190580E+0	1.978854E-1	-1.403205E-1	1.498158E+0	-4.972259E-1	-3.619552E-3	4.440645E-3	-1.728837E-1	-7.551651E-2	4.874078E-1	-9.422894E-3	-1.845032E-2	-1.329179E-2	-3.521553E-2	-1.587105E-2	-1.283914E-1	-9.711784E-2	-9.228172E-2
-1.412877E-1	-1.040289E-3	-1.832007E-1	-9.389376E-2	-8.744560E-2	-1.513454E+0	7.833786E-1	2.149730E-1	-9.744025E-2	-5.675108E-1	2.797770E-1	1.861382E-3	6.052685E-3	-6.810113E-2	9.342523E-2	2.549516E-1	-9.422894E-3	-2.006235E-2	-1.264697E-2	-1.848128E-1	-1.716068E-2	1.720928E-1	8.181855E-2	-3.297144E-3
-8.712319E-2	1.217844E-2	-8.754101E-1	-2.715533E-2	9.535968E-2	2.050767E+0	7.762856E-1	3.200781E-1	-8.131985E-2	-6.948618E-1	5.602721E-1	-2.007513E-3	6.375093E-3	-1.171071E-1	1.256660E-1	4.986921E-1	-9.745302E-3	-1.909513E-2	-1.458142E-2	-7.080805E-1	-1.748309E-2	1.959510E-1	1.553276E-1	5.924999E-2
1.005182E-1	3.151014E-3	-8.631586E-1	-5.488241E-2	4.886975E-1	-1.424148E+0	-1.619218E-1	3.207229E-1	-3.908442E-2	2.113637E+0	4.413035E-1	-1.685105E-3	5.730277E-3	-4.727229E-1	-1.445118E-1	4.764460E-1	-9.745302E-3	-2.006235E-2	-1.490383E-2	-8.563880E-1	-2.006235E-2	1.488794E-1	1.411416E-1	9.664931E-2
1.050319E-1	1.216566E-3	-8.135078E-1	2.597877E-1	2.275469E-1	-2.393125E-2	-1.036936E+0	8.600985E-2	-5.423759E-2	-2.659935E+0	1.730600E-1	-2.329921E-3	3.795830E-3	-4.337116E-1	-8.551115E-2	2.546292E-1	-1.167975E-2	-2.070717E-2	-1.393660E-2	-1.277466E-1	-1.941754E-2	9.697172E-2	1.034199E-1	1.205075E-1
1.053543E-1	-5.876407E-3	-8.670275E-1	5.238400E-1	-5.681556E-1	7.746735E-1	4.180901E-1	9.181319E-2	-4.037405E-2	1.382091E+0	-8.455671E-3	-5.231592E-3	6.375093E-3	-5.626747E-1	-2.329921E-3	2.243229E-1	-1.103493E-2	-1.909513E-2	-1.522624E-2	-8.455671E-3	-2.102958E-2	-6.616668E-2	-2.070717E-2	7.182390E-2
1.053543E-1	-1.362697E-3	-6.258666E-1	6.344129E-2	-7.686931E-1	-2.213401E+0	1.174460E+0	2.804219E-1	-3.650516E-2	-3.621371E-1	1.382399E-1	1.861382E-3	5.085461E-3	-5.088326E-1	-7.616133E-2	-4.327572E-2	-1.103493E-2	-1.973995E-2	-1.329179E-2	7.098695E-1	-2.360884E-2	-1.619218E-1	-1.309707E-1	1.346807E-2
-1.335499E-1	3.151014E-3	-7.599881E-1	-4.559577E-1	-2.118950E-1	1.661619E+0	6.305571E-1	3.204005E-1	-7.712855E-2	-1.002439E+0	-1.225881E-1	-7.178811E-4	6.375093E-3	-2.196328E-1	-2.773438E-1	-3.982467E-1	-1.071253E-2	-1.877272E-2	-1.361420E-2	5.225503E-1	-2.328643E-2	-3.076501E-1	-2.579993E-1	-7.712855E-2
1.034199E-1	-3.941960E-3	1.612613E+0	-2.007513E-3	-2.444582E-1	-6.094238E-1	1.034857E+0	5.228727E-1	-7.325966E-2	2.593382E+0	-2.344636E-1	-2.974736E-3	5.730277E-3	-3.366668E-1	-3.643939E-1	-2.712181E-1	-1.039012E-2	-2.006235E-2	-1.458142E-2	-1.238777E-1	-2.489847E-2	-2.199552E-1	-2.399445E-1	-1.280690E-1
5.796036E-2	-1.362697E-3	1.828305E+0	-4.053397E-1	-6.165167E-1	-9.021699E-1	7.959525E-1	5.396380E-1	-6.648909E-2	-2.341719E+0	-7.358076E-1	-1.040289E-3	4.763053E-3	-7.132521E-2	-3.150655E-1	-1.103366E-1	-1.103493E-2	-2.070717E-2	-1.361420E-2	-2.744421E-1	-2.425366E-2	-2.702508E-1	-2.702508E-1	-1.693372E-1
1.053543E-1	-4.264368E-3	7.901491E-1	4.699978E-1	2.088345E-2	1.535558E+0	5.473758E-1	5.596273E-1	-5.778408E-2	8.475378E-1	1.472674E-1	-4.909184E-3	6.375093E-3	1.272781E-1	-4.017932E-1	-6.521223E-3	-1.103493E-2	-2.038476E-2	-1.458142E-2	-2.073813E-1	-2.296403E-2	-3.434374E-1	-3.273170E-1	-2.451030E-1
1.056767E-1	8.941584E-4	-2.106039E+0	2.846132E-1	-1.011466E+0	-2.125384E+0	3.065369E-1	4.377570E-1	-6.068575E-2	3.265262E-1	1.246988E-1	1.538974E-3	5.085461E-3	1.611309E-1	-5.326907E-1	-9.937469E-2	-1.006771E-2	-2.102958E-2	-1.361420E-2	-8.196467E-2	-2.038476E-2	-6.078117E-1	-5.330132E-1	-3.547217E-1
5.538110E-2	4.763053E-3	-1.133014E+0	1.024399E-2	3.795830E-3	6.979404E-1	-2.215673E-1	3.810132E-1	-9.808506E-2	-1.581160E+0	-5.613850E-1	-3.954732E-4	7.664724E-3	-1.996435E-1	-4.253290E-1	-4.804607E-1	-1.135734E-2	-2.006235E-2	-1.264697E-2	1.276005E-1	-1.812791E-2	-3.695524E-1	-4.250066E-1	-3.769678E-1
-1.374188E-1	3.151014E-3	-3.724541E-1	-3.041037E-1	6.063765E-1	1.994975E-1	-4.633731E-1	3.210453E-1	-1.480583E-1	2.644000E+0	-6.149047E-1	-2.329921E-3	8.631948E-3	-3.395685E-1	-4.056621E-1	-8.712188E-1	-8.455671E-3	-1.973995E-2	-1.329179E-2	-2.457607E-2	-1.716068E-2	-2.596114E-1	-3.182896E-1	-3.605250E-1
-1.125934E-1	1.346807E-2	-6.290906E-1	-2.264034E-1	6.795631E-1	-1.701418E+0	-3.263626E-2	2.368968E-1	-1.796542E-1	-1.736560E+0	-3.237705E-1	-3.954732E-4	7.342317E-3	-9.163690E-2	-2.944314E-1	-6.742277E-1	-8.455671E-3	-2.006235E-2	-1.296938E-2	-1.954522E-1	-1.845032E-2	4.667608E-2	-7.422688E-2	-2.370428E-1
2.862124E-2	9.921580E-3	-2.070589E-1	-1.316155E-1	-9.421617E-2	1.982739E+0	-3.737437E-1	1.089008E-1	-2.022228E-1	3.255590E-1	7.121263E-1	-2.974736E-3	8.309540E-3	2.027215E-1	-9.582821E-2	-7.177527E-1	-9.422894E-3	-1.845032E-2	-1.425901E-2	-1.880368E-1	-1.845032E-2	-1.154951E-1	-1.087245E-1	-1.928730E-1
1.037423E-1	-2.974736E-3	3.123403E-1	-2.173760E-1	-4.972388E-2	-1.201364E+0	-9.734220E-1	-2.296403E-2	-2.109278E-1	1.067098E+0	1.120940E+0	1.216566E-3	6.697501E-3	5.699314E-2	-1.606322E-1	-3.737437E-1	-1.006771E-2	-1.941754E-2	-1.425901E-2	2.185195E-1	-1.941754E-2	-1.938402E-1	-1.773974E-1	-1.809439E-1
1.056767E-1	3.473422E-3	-1.066598E+0	-4.756246E-1	-1.980315E-1	-2.486495E-1	8.868716E-1	2.507475E-2	-2.222121E-1	-2.234035E+0	7.437224E-1	-1.362697E-3	5.407869E-3	-7.197002E-2	-2.370428E-1	-3.392461E-1	-1.200216E-2	-2.006235E-2	-1.393660E-2	2.362520E-1	-1.845032E-2	-1.599874E-1	-1.703044E-1	-1.535392E-1
1.053543E-1	-7.306528E-5	-1.161063E+0	-3.805143E-1	-3.892193E-1	9.887527E-1	1.443026E+0	2.813891E-1	-2.006108E-1	2.056893E+0	9.793894E-2	-3.941960E-3	7.664724E-3	-1.603098E-1	-1.935178E-1	-4.298427E-1	-1.071253E-2	-1.909513E-2	-1.458142E-2	4.183996E-2	-2.038476E-2	-2.434910E-1	-2.273706E-1	-1.796542E-1
-3.876201E-2	-3.954732E-4	-6.803535E-1	-1.438670E-1	-5.617074E-1	-2.346877E+0	-1.029212E-1	2.665583E-1	-1.993211E-1	-1.073046E+0	4.512981E-1	2.493426E-4	7.342317E-3	-2.035124E-1	-4.521017E-2	-2.147967E-1	-8.778079E-3	-1.877272E-2	-1.329179E-2	1.234092E-1	-2.102958E-2	-2.489719E-1	-2.534856E-1	-1.925506E-1
1.540251E-2	5.407869E-3	-5.562265E-1	-4.008260E-1	-4.566025E-1	1.381124E+0	-2.718629E-1	1.562948E-1	-1.899713E-1	-2.744421E-1	-7.712855E-2	-3.297144E-3	6.375093E-3	1.949837E-1	-1.815887E-1	-1.657907E-1	-1.071253E-2	-1.877272E-2	-1.361420E-2	-8.067504E-2	-2.231921E-2	-1.654683E-1	-1.970643E-1	-1.738509E-1
1.050319E-1	-6.198815E-3	9.052489E-1	-8.583356E-2	-6.165297E-2	-3.782574E-1	1.495242E-1	2.423777E-1	-1.499927E-1	1.728680E+0	5.957240E-2	-7.306528E-5	6.375093E-3	-3.321531E-1	-5.110894E-1	-1.767526E-1	-1.039012E-2	-1.941754E-2	-1.490383E-2	-1.941754E-2	-2.425366E-2	-3.115190E-1	-2.860488E-1	-2.109278E-1
1.059991E-1	-3.954732E-4	-5.375269E-1	-1.780550E-2	-5.372045E-1	-1.157839E+0	4.629048E-1	2.085249E-1	-1.390309E-1	-2.692820E+0	4.719323E-1	-1.685105E-3	3.151014E-3	-7.488447E-3	-3.398909E-1	-5.359278E-2	-1.006771E-2	-2.038476E-2	-1.425901E-2	-3.469839E-1	-2.489847E-2	-3.540769E-1	-3.421478E-1	-2.370428E-1
1.047095E-1	-2.007513E-3	-1.329682E+0	1.720928E-1	-4.056621E-1	1.763823E+0	7.521050E-1	2.997663E-1	-1.045332E-1	1.411430E+0	6.125022E-1	-3.941960E-3	7.987132E-3	7.891687E-2	-3.276394E-1	-1.564409E-1	-9.422894E-3	-1.973995E-2	-1.361420E-2	-7.525728E-1	-2.328643E-2	-5.971852E-2	-1.477359E-1	-2.048021E-1
2.378512E-2	6.375093E-3	-2.652328E-3	-9.031371E-1	-7.741741E-1	-1.841343E+0	-2.979779E-1	2.452794E-1	-1.396757E-1	-3.892193E-1	2.085249E-1	1.861382E-3	7.987132E-3	-3.840608E-1	-4.614386E-1	-5.523576E-1	-8.455671E-3	-1.941754E-2	-1.264697E-2	-5.952378E-1	-2.264162E-2	-2.022228E-1	-2.006108E-1	-2.060917E-1
1.475770E-2	7.019909E-3	9.294295E-1	-8.157647E-1	6.737598E-1	4.425931E-1	-9.576240E-1	1.163162E-1	-1.835231E-1	-9.950233E-1	1.188955E-1	-1.685105E-3	6.375093E-3	1.914373E-1	-2.654147E-1	-8.276937E-1	-9.745302E-3	-1.909513E-2	-1.361420E-2	-6.481127E-1	-1.877272E-2	-1.674027E-1	-1.832007E-1	-1.938402E-1
1.414640E-1	-4.586776E-3	1.616805E+0	3.587670E-1	-6.906705E-1	4.209918E-1	-1.353540E+0	-1.532168E-1	-2.231793E-1	2.559851E+0	-6.116806E-1	-2.329921E-3	7.019909E-3	4.148660E-1	-2.525184E-1	-6.132927E-1	-8.455671E-3	-1.973995E-2	-1.425901E-2	-5.110894E-1	-1.748309E-2	-6.874595E-2	-1.096917E-1	-1.680476E-1
6.376370E-2	4.118237E-3	4.928888E-1	3.452259E-1	-4.817503E-1	-1.913562E+0	-8.895960E-1	-2.924970E-1	-2.376877E-1	-2.397495E+0	-6.198815E-3	-3.954732E-4	7.342317E-3	1.230868E-1	6.375093E-3	-4.369357E-1	-8.133263E-3	-1.973995E-2	-1.232457E-2	-1.719165E-1	-1.716068E-2	4.925535E-2	-1.135734E-2	-9.905228E-2
-7.938541E-2	7.019909E-3	-1.669500E+0	4.541998E-1	9.116838E-2	1.901814E+0	-1.564409E-1	-2.686388E-1	-2.596114E-1	9.110523E-1	3.774667E-1	-2.329921E-3	9.921580E-3	1.533931E-1	3.829348E-2	-6.674571E-1	-9.745302E-3	-1.716068E-2	-1.232457E-2	5.757477E-1	-1.651587E-2	6.215166E-2	3.668144E-2	-4.327572E-2
-9.647302E-2	1.153362E-2	-3.811591E-1	8.697707E-2	8.169090E-1	-9.605257E-1	-4.524112E-1	-1.657907E-1	-3.008796E-1	2.256125E-1	5.728460E-1	3.473422E-3	8.309540E-3	1.701455E-2	5.570350E-2	-9.750340E-1	-8.455671E-3	-1.845032E-2	-1.264697E-2	4.271175E-1	-1.683828E-2	7.762724E-2	5.441387E-2	-1.458142E-2
-1.025988E-1	1.572492E-2	-4.456535E-2	-2.176984E-1	1.432709E+0	-5.033516E-1	-5.958826E-1	-2.347860E-1	-3.592354E-1	-1.420279E+0	8.375299E-2	2.493426E-4	9.921580E-3	2.185067E-2	7.440316E-2	-4.259738E-1	-7.166039E-3	-1.780550E-2	-1.200216E-2	-3.031364E-1	-1.716068E-2	-1.206536E-1	-7.616133E-2	-2.941218E-2
-2.102958E-2	5.730277E-3	-3.005572E-1	-4.288755E-1	9.342657E-1	1.225723E+0	7.085668E-2	-2.057693E-1	-3.021692E-1	2.771029E+0	5.183461E-2	-1.362697E-3	8.309540E-3	-4.264368E-3	3.732754E-1	-1.748181E-1	-7.166039E-3	-1.845032E-2	-1.264697E-2	-9.460173E-1	-1.780550E-2	-1.738509E-1	-1.474135E-1	-7.132521E-2
-7.777337E-2	1.314566E-2	-5.181824E-1	1.305021E-1	-5.513904E-1	-2.354938E+0	-1.715941E-1	-3.269946E-1	-3.302187E-1	-2.023503E+0	4.980473E-1	-3.954732E-4	5.407869E-3	-2.260810E-1	2.958974E-1	-1.061453E-1	-6.521223E-3	-1.909513E-2	-1.264697E-2	-1.313884E+0	-1.909513E-2	-2.512288E-1	-2.318843E-1	-1.154951E-1
1.034199E-1	5.407869E-3	-1.034035E+0	-6.648909E-2	-4.743349E-1	1.077737E+0	-8.647838E-2	-3.005572E-1	-2.734749E-1	5.854199E-1	1.885356E-1	-3.619552E-3	8.309540E-3	-1.490255E-1	2.507603E-1	3.974560E-1	-8.133263E-3	-1.845032E-2	-1.361420E-2	-1.042095E+0	-2.070717E-2	-3.382789E-1	-3.105518E-1	-1.683700E-1
1.040647E-1	5.717505E-4	-5.852432E-1	-9.550580E-2	-7.061461E-1	-1.561185E-1	9.535968E-2	-1.861024E-1	-2.083485E-1	6.440982E-1	-6.681150E-2	1.861382E-3	6.697501E-3	-1.067901E-1	3.387777E-1	4.932112E-1	-9.422894E-3	-1.877272E-2	-1.425901E-2	-5.446198E-1	-2.199680E-2	-3.718093E-1	-3.605250E-1	-2.302723E-1
