14:44:45	Temperatur:	20,31	Luftdruck: 	102231,05	Dynamischer Druck: 1,25
HD1	HD2	HD3	HD4	HD5	HD6	HD7	HD8	HD9	HD10	HD11	HD12	HD13	HD14	HD15	HD16	HD17	HD18	HD19	HD20	HD21	HD22	HD23	HD24	
-5.554000E-3	4.763053E-3	-3.231385E-2	-1.748309E-2	-5.746167E-2	-1.650478E+0	-3.005700E-2	5.957240E-2	-8.551115E-2	-3.976019E-1	-7.132521E-2	-2.974736E-3	7.019909E-3	2.120586E-2	-8.133263E-3	1.701455E-2	-7.488447E-3	-1.748309E-2	-1.167975E-2	-2.618810E-2	-1.877272E-2	-1.877272E-2	-3.553793E-2	-8.455671E-3
1.379047E-2	-1.040289E-3	7.698243E-2	5.602591E-2	-4.907906E-2	1.089022E+0	-7.166039E-3	1.379047E-2	-2.006235E-2	-1.801364E+0	2.269021E-1	-7.178811E-4	5.085461E-3	1.572492E-2	6.375093E-3	2.281790E-2	-8.455671E-3	-1.812791E-2	-1.264697E-2	-1.716068E-2	-2.167439E-2	-1.361420E-2	-2.522088E-2	1.282325E-2
2.185067E-2	1.861382E-3	-7.519410E-2	-6.648909E-2	-2.006235E-2	-9.031371E-1	-2.651051E-2	5.763795E-2	-3.424830E-2	2.224868E+0	2.088345E-2	5.717505E-4	6.375093E-3	-1.490383E-2	1.765937E-2	6.375093E-3	-8.133263E-3	-1.812791E-2	-1.200216E-2	-2.941218E-2	-2.264162E-2	-2.489847E-2	-3.489312E-2	-1.040289E-3
1.830419E-2	2.506198E-3	-8.455671E-3	-1.209760E-1	-1.490383E-2	2.942854E-1	-4.586776E-3	-2.974736E-3	-3.811720E-2	1.891804E-1	1.930493E-1	-2.974736E-3	9.276764E-3	2.410753E-2	-1.362697E-3	-2.652328E-3	-7.488447E-3	-1.941754E-2	-1.200216E-2	2.506198E-3	-1.651587E-2	-2.683292E-2	-3.424830E-2	-2.908978E-2
-3.037941E-2	2.183790E-3	3.377977E-2	1.056640E-2	1.540251E-2	-2.044796E-1	-4.037405E-2	5.763795E-2	-4.456535E-2	-2.487124E+0	8.278577E-2	-1.040289E-3	5.085461E-3	3.087809E-2	1.701455E-2	-9.100486E-3	-8.133263E-3	-1.780550E-2	-1.232457E-2	-1.135734E-2	-1.716068E-2	-1.651587E-2	-3.037941E-2	-4.521017E-2
1.540251E-2	-7.306528E-5	-1.264697E-2	-8.389912E-2	-1.458142E-2	-4.775590E-1	-3.650516E-2	3.473422E-3	-3.328108E-2	1.404337E+0	-2.106054E-1	2.506198E-3	6.697501E-3	-7.166039E-3	-8.455671E-3	1.088880E-2	-8.133263E-3	-1.812791E-2	-1.200216E-2	-1.554864E-2	-1.845032E-2	-1.683828E-2	-2.908978E-2	-3.619552E-3
-9.100486E-3	5.730277E-3	5.699314E-2	9.535968E-2	5.215702E-2	4.641945E-1	8.954356E-3	5.634832E-2	-5.198074E-2	7.672582E-1	9.632690E-2	-3.941960E-3	1.185603E-2	1.314566E-2	8.309540E-3	3.473422E-3	-7.488447E-3	-1.716068E-2	-1.264697E-2	-4.909184E-3	-2.231921E-2	-1.103493E-2	-2.489847E-2	1.024399E-2
1.411288E-2	5.085461E-3	-7.100280E-2	-1.261345E-1	-1.522624E-2	-1.257141E+0	2.506198E-3	2.023863E-2	-3.940683E-2	-2.700558E+0	-1.064677E-1	-1.040289E-3	7.987132E-3	8.631948E-3	-6.843631E-3	8.631948E-3	-7.810855E-3	-1.780550E-2	-1.200216E-2	-1.554864E-2	-2.135199E-2	-6.521223E-3	-1.780550E-2	1.314566E-2
-3.619552E-3	-7.306528E-5	4.118237E-3	-4.264368E-3	4.925535E-2	1.140929E+0	-1.200216E-2	3.893829E-2	-7.810855E-3	6.698909E-1	-2.144743E-1	2.828606E-3	6.052685E-3	9.921580E-3	7.019909E-3	5.730277E-3	-8.133263E-3	-1.748309E-2	-1.232457E-2	8.941584E-4	-1.716068E-2	-7.810855E-3	-1.619346E-2	-2.812255E-2
1.540251E-2	4.763053E-3	-4.327572E-2	-6.262020E-2	5.730277E-3	-1.895507E+0	-6.521223E-3	2.668679E-2	-5.875130E-2	1.336309E+0	-1.280690E-1	-4.264368E-3	6.375093E-3	3.668144E-2	6.697501E-3	-1.362697E-3	-7.166039E-3	-1.845032E-2	-1.200216E-2	-1.329179E-2	-1.716068E-2	-1.554864E-2	-2.393125E-2	-2.683292E-2
2.152826E-2	3.795830E-3	3.571421E-2	2.506198E-3	-1.683828E-2	1.810895E+0	5.717505E-4	3.410217E-2	-4.424295E-2	-2.107974E+0	5.730277E-3	-7.178811E-4	7.019909E-3	-1.845032E-2	-5.554000E-3	-6.521223E-3	-7.488447E-3	-1.748309E-2	-1.264697E-2	-1.780550E-2	-1.877272E-2	-3.037941E-2	-3.424830E-2	-9.100486E-3
-4.264368E-3	5.717505E-4	8.309540E-3	1.443529E-2	-1.264697E-2	-2.364932E+0	-1.490383E-2	4.151756E-2	-3.199145E-2	-9.422894E-3	3.668144E-2	2.183790E-3	6.697501E-3	3.151014E-3	3.216773E-2	1.250084E-2	-7.488447E-3	-1.845032E-2	-1.264697E-2	2.493426E-4	-2.167439E-2	-1.103493E-2	-3.005700E-2	1.991622E-2
8.309540E-3	2.506198E-3	5.085461E-3	9.116838E-2	-1.362697E-3	1.921803E+0	1.604733E-2	1.733696E-2	-1.845032E-2	1.936634E+0	-2.199680E-2	-2.652328E-3	6.697501E-3	1.572492E-2	-8.455671E-3	3.795830E-3	-8.455671E-3	-1.748309E-2	-1.329179E-2	-9.745302E-3	-2.199680E-2	-2.554329E-2	-2.651051E-2	-7.178811E-4
1.475770E-2	5.730277E-3	-1.941754E-2	-3.360349E-2	1.861382E-3	-1.850048E+0	-4.843425E-2	4.570886E-2	-6.036334E-2	-1.499269E+0	7.537039E-2	-3.954732E-4	5.730277E-3	-2.554329E-2	5.407869E-3	1.604733E-2	-7.166039E-3	-1.780550E-2	-1.167975E-2	-7.178811E-4	-1.748309E-2	-3.070182E-2	-4.069646E-2	-3.070182E-2
1.314566E-2	1.216566E-3	-2.425366E-2	-1.090469E-1	-4.134128E-2	1.329216E+0	7.664724E-3	1.088880E-2	-6.843631E-3	-6.784190E-1	-1.580529E-1	2.493426E-4	4.763053E-3	-2.844496E-2	3.795830E-3	-2.715533E-2	-7.488447E-3	-1.909513E-2	-1.264697E-2	-3.070182E-2	-1.683828E-2	-1.167975E-2	-2.393125E-2	-3.940683E-2
7.664724E-3	1.861382E-3	-8.133263E-3	4.409682E-2	7.019909E-3	-1.092390E+0	-1.040289E-3	6.215166E-2	-5.294796E-2	2.518260E+0	-4.746703E-2	-2.974736E-3	6.052685E-3	-1.587105E-2	1.153362E-2	1.250084E-2	-8.455671E-3	-1.845032E-2	-1.329179E-2	-2.328643E-2	-2.006235E-2	-2.038476E-2	-3.295867E-2	-7.166039E-3
2.088345E-2	4.118237E-3	-1.200216E-2	-1.490255E-1	-2.715533E-2	5.061075E-1	1.862659E-2	7.342317E-3	-4.327572E-2	-8.895960E-1	1.701455E-2	-2.652328E-3	6.697501E-3	4.763053E-3	6.375093E-3	1.538974E-3	-8.455671E-3	-1.812791E-2	-1.264697E-2	6.375093E-3	-2.199680E-2	-3.747238E-2	-4.166368E-2	1.088880E-2
-1.361420E-2	3.473422E-3	3.023328E-2	3.249013E-2	2.991087E-2	-3.856728E-1	-4.811184E-2	5.957240E-2	-1.780550E-2	-1.387716E+0	-1.245225E-1	-7.178811E-4	5.407869E-3	1.669215E-2	-8.455671E-3	-1.071253E-2	-8.778079E-3	-1.812791E-2	-1.232457E-2	-2.747774E-2	-2.264162E-2	-4.456535E-2	-4.940147E-2	-1.619346E-2
2.442994E-2	8.941584E-4	-1.941754E-2	5.344665E-2	-3.070182E-2	-2.944314E-1	1.669215E-2	4.118237E-3	-1.941754E-2	2.611436E+0	-2.522088E-2	-2.329921E-3	6.052685E-3	-2.489847E-2	1.475770E-2	2.506198E-3	-8.133263E-3	-1.877272E-2	-1.200216E-2	-1.200216E-2	-1.619346E-2	-1.458142E-2	-3.134663E-2	-3.457071E-2
1.443529E-2	3.151014E-3	3.958311E-2	1.088880E-2	4.440645E-3	3.023456E-1	-2.618810E-2	6.053962E-2	-5.456000E-2	-2.483271E-1	2.272245E-1	-2.974736E-3	7.019909E-3	-1.039012E-2	3.473422E-3	-1.685105E-3	-9.100486E-3	-1.748309E-2	-1.393660E-2	-2.651051E-2	-1.780550E-2	-2.683292E-2	-3.553793E-2	-4.972388E-2
1.153362E-2	6.052685E-3	-3.650516E-2	2.023863E-2	-4.972388E-2	-1.085297E+0	2.088345E-2	2.636438E-2	-3.328108E-2	-1.993197E+0	2.152826E-2	-1.685105E-3	6.375093E-3	1.185603E-2	3.795830E-3	4.440645E-3	-8.778079E-3	-1.941754E-2	-1.264697E-2	1.475770E-2	-2.006235E-2	-3.295867E-2	-4.166368E-2	-8.455671E-3
1.894900E-2	8.941584E-4	3.055569E-2	5.280183E-2	4.925535E-2	9.787580E-1	2.765401E-2	5.538110E-2	-1.490383E-2	2.030133E+0	-6.843631E-3	8.941584E-4	5.407869E-3	-2.296403E-2	2.493426E-4	-2.974736E-3	-9.100486E-3	-1.845032E-2	-1.361420E-2	1.861382E-3	-2.328643E-2	-2.006235E-2	-3.457071E-2	1.216566E-3
-7.306528E-5	1.121121E-2	-2.135199E-2	4.087274E-2	-4.940147E-2	-1.740107E+0	-1.587105E-2	3.152291E-2	-4.521017E-2	3.213677E-1	7.343594E-2	-3.297144E-3	6.052685E-3	-5.876407E-3	1.056640E-2	1.538974E-3	-8.133263E-3	-1.877272E-2	-1.232457E-2	-1.103493E-2	-2.231921E-2	-9.745302E-3	-2.554329E-2	2.183790E-3
-6.810113E-2	3.473422E-3	-3.940683E-2	1.198627E-1	-9.745302E-3	1.647111E+0	3.410217E-2	4.474163E-2	-1.200216E-2	-2.562245E+0	1.234092E-1	-1.685105E-3	4.118237E-3	2.346271E-2	5.085461E-3	2.410753E-2	-9.100486E-3	-1.845032E-2	-1.264697E-2	-2.618810E-2	-1.716068E-2	-9.100486E-3	-1.909513E-2	-3.489312E-2
-5.165833E-2	1.538974E-3	-1.522624E-2	1.256660E-1	-2.876737E-2	-2.307866E+0	2.152826E-2	4.667608E-2	-2.941218E-2	1.288593E+0	-4.714462E-2	3.473422E-3	6.052685E-3	8.309540E-3	8.941584E-4	1.636974E-2	-7.810855E-3	-1.780550E-2	-1.296938E-2	1.217844E-2	-1.845032E-2	-3.231385E-2	-3.779479E-2	-3.553793E-2
-1.393660E-2	3.473422E-3	2.828606E-3	-4.005164E-2	-4.586776E-3	1.987897E+0	-1.587105E-2	2.668679E-2	-3.134663E-2	9.107298E-1	3.442458E-2	-3.619552E-3	1.056640E-2	-2.554329E-2	7.987132E-3	1.862659E-2	-9.422894E-3	-1.845032E-2	-1.361420E-2	-2.296403E-2	-1.909513E-2	-2.812255E-2	-3.553793E-2	-1.200216E-2
3.829348E-2	6.052685E-3	3.635903E-2	-5.713926E-2	-4.521017E-2	-2.059935E+0	-3.747238E-2	5.280183E-2	-4.327572E-2	-2.712165E+0	2.023863E-2	-2.007513E-3	5.085461E-3	9.599172E-3	2.281790E-2	-5.554000E-3	-9.100486E-3	-1.877272E-2	-1.264697E-2	-2.876737E-2	-2.393125E-2	-3.811720E-2	-5.004629E-2	8.309540E-3
9.921580E-3	1.216566E-3	-3.424830E-2	-9.195931E-2	5.717505E-4	1.546197E+0	6.697501E-3	8.631948E-3	1.508011E-2	5.286761E-1	-2.329921E-3	2.183790E-3	5.730277E-3	-2.747774E-2	7.987132E-3	-3.619552E-3	-8.455671E-3	-1.877272E-2	-1.264697E-2	-2.973459E-2	-2.328643E-2	-1.264697E-2	-2.651051E-2	-8.778079E-3
-5.231592E-3	5.407869E-3	1.314566E-2	6.376370E-2	-8.133263E-3	-1.270682E+0	1.346807E-2	5.731554E-2	-4.166368E-2	1.442059E+0	-7.003558E-2	-3.941960E-3	7.987132E-3	-2.007513E-3	5.717505E-4	-1.458142E-2	-8.133263E-3	-1.845032E-2	-1.329179E-2	-8.455671E-3	-1.812791E-2	-1.071253E-2	-2.651051E-2	-3.424830E-2
3.184532E-2	6.052685E-3	-6.358742E-2	2.958846E-2	-1.458142E-2	6.979404E-1	1.024399E-2	1.604733E-2	-2.812255E-2	-1.989973E+0	1.166386E-1	-3.954732E-4	7.342317E-3	-1.071253E-2	-7.810855E-3	1.861382E-3	-8.455671E-3	-1.877272E-2	-1.296938E-2	-1.748309E-2	-1.716068E-2	-2.747774E-2	-3.134663E-2	-3.876201E-2
1.538974E-3	2.493426E-4	3.474699E-2	8.568744E-2	-3.876201E-2	-5.610626E-1	5.407869E-3	7.666002E-2	-2.102958E-2	-1.661131E-1	5.602591E-2	1.861382E-3	6.052685E-3	1.216566E-3	2.185067E-2	1.024399E-2	-8.455671E-3	-1.877272E-2	-1.361420E-2	-2.038476E-2	-2.006235E-2	-3.521553E-2	-4.359813E-2	-1.329179E-2
1.701455E-2	1.538974E-3	-3.954732E-4	-1.051780E-1	-4.295332E-2	-1.125934E-1	1.024399E-2	6.052685E-3	-2.489847E-2	2.060117E+0	3.345736E-2	-3.297144E-3	6.375093E-3	4.763053E-3	-1.167975E-2	2.862124E-2	-8.778079E-3	-1.845032E-2	-1.200216E-2	-2.296403E-2	-2.231921E-2	-2.974736E-3	-2.296403E-2	1.765937E-2
-2.329921E-3	3.795830E-3	-3.954732E-4	1.927141E-2	2.185067E-2	1.243764E-1	1.861382E-3	6.698778E-2	-3.553793E-2	-1.365147E+0	-8.228708E-2	-1.040289E-3	5.407869E-3	-2.135199E-2	2.493426E-4	2.152826E-2	-8.778079E-3	-1.812791E-2	-1.296938E-2	-6.843631E-3	-2.264162E-2	-1.167975E-2	-2.393125E-2	-6.843631E-3
-7.178811E-4	1.861382E-3	-1.716068E-2	-2.102958E-2	1.927141E-2	-8.802462E-1	2.506198E-3	2.120586E-2	-6.843631E-3	-7.951306E-1	-1.554864E-2	2.493426E-4	1.216566E-3	1.411288E-2	1.153362E-2	5.730277E-3	-8.133263E-3	-1.877272E-2	-1.232457E-2	-9.422894E-3	-1.716068E-2	-4.488776E-2	-4.649980E-2	-3.424830E-2
2.991087E-2	-7.178811E-4	-5.262555E-2	-6.068575E-2	-3.779479E-2	7.924060E-1	-7.488447E-3	5.570350E-2	-2.489847E-2	2.621109E+0	1.959382E-2	-2.652328E-3	6.052685E-3	2.828606E-3	5.717505E-4	1.636974E-2	-8.455671E-3	-1.877272E-2	-1.490383E-2	-2.522088E-2	-1.748309E-2	-2.780014E-2	-4.005164E-2	-5.101351E-2
7.987132E-3	1.024399E-2	-1.071253E-2	9.503727E-2	2.958846E-2	-1.549886E+0	4.280719E-2	4.441923E-2	-6.004093E-2	-7.674035E-1	-1.425901E-2	-2.007513E-3	6.375093E-3	5.407869E-3	1.538974E-3	7.342317E-3	-8.455671E-3	-1.845032E-2	-1.232457E-2	-1.264697E-2	-1.973995E-2	-1.619346E-2	-3.295867E-2	-2.007513E-3
1.024399E-2	2.183790E-3	8.941584E-4	-6.906835E-2	-1.458142E-2	1.455923E+0	2.023863E-2	5.376906E-2	-4.586776E-3	-1.502493E+0	7.504798E-2	-1.362697E-3	3.795830E-3	-9.745302E-3	1.314566E-2	4.118237E-3	-9.745302E-3	-1.780550E-2	-1.329179E-2	-2.876737E-2	-2.167439E-2	-2.618810E-2	-3.521553E-2	4.440645E-3
-2.522088E-2	1.216566E-3	1.538974E-3	1.121121E-2	-3.297144E-3	-2.176001E+0	-2.489847E-2	3.958311E-2	-2.296403E-2	2.542441E+0	-4.649980E-2	-2.329921E-3	5.730277E-3	1.798178E-2	-1.232457E-2	7.019909E-3	-7.488447E-3	-1.877272E-2	-1.264697E-2	-1.683828E-2	-2.231921E-2	-1.167975E-2	-3.166904E-2	-3.297144E-3
1.475770E-2	4.118237E-3	2.604198E-2	-5.554000E-3	3.473422E-3	2.047865E+0	5.730277E-3	3.055569E-2	-3.005700E-2	-1.764302E-1	-1.645011E-1	-3.297144E-3	7.019909E-3	-5.876407E-3	1.153362E-2	1.669215E-2	-9.100486E-3	-1.909513E-2	-1.264697E-2	-8.455671E-3	-1.651587E-2	-7.488447E-3	-1.845032E-2	-3.618275E-2
2.249549E-2	6.375093E-3	-1.845032E-2	1.475770E-2	-4.359813E-2	-2.257248E+0	1.056640E-2	5.699314E-2	-3.811720E-2	-2.101203E+0	1.369503E-1	-1.040289E-3	7.019909E-3	4.440645E-3	5.730277E-3	1.121121E-2	-9.100486E-3	-1.780550E-2	-1.361420E-2	7.342317E-3	-1.812791E-2	-8.778079E-3	-2.328643E-2	-3.005700E-2
-8.455671E-3	1.861382E-3	-3.553793E-2	-6.616668E-2	-1.619346E-2	1.751894E+0	-2.844496E-2	2.185067E-2	-2.329921E-3	1.847327E+0	3.655376E-1	5.717505E-4	5.407869E-3	1.024399E-2	5.085461E-3	1.861382E-3	-8.455671E-3	-1.780550E-2	-1.329179E-2	-1.941754E-2	-1.812791E-2	-9.100486E-3	-1.716068E-2	5.717505E-4
-3.134663E-2	4.440645E-3	2.088345E-2	8.375299E-2	4.440645E-3	-1.482826E+0	5.407869E-3	5.957240E-2	-5.423759E-2	4.122868E-1	9.116838E-2	-3.941960E-3	6.052685E-3	7.342317E-3	-7.488447E-3	2.249549E-2	-8.455671E-3	-1.812791E-2	-1.361420E-2	-1.812791E-2	-2.296403E-2	-2.167439E-2	-3.295867E-2	1.927141E-2
6.052685E-3	1.056640E-2	-4.843425E-2	-3.553793E-2	7.987132E-3	9.087954E-1	9.921580E-3	1.604733E-2	-2.007513E-3	-2.590295E+0	5.924999E-2	-1.685105E-3	4.440645E-3	-2.007513E-3	-3.954732E-4	-8.133263E-3	-8.133263E-3	-1.812791E-2	-1.264697E-2	7.019909E-3	-2.199680E-2	-5.554000E-3	-2.006235E-2	5.717505E-4
1.153362E-2	2.493426E-4	5.054498E-2	2.765401E-2	-2.006235E-2	-7.538624E-1	-4.263091E-2	6.376370E-2	-8.778079E-3	1.138673E+0	-6.100816E-2	2.828606E-3	6.375093E-3	8.941584E-4	1.185603E-2	1.636974E-2	-8.455671E-3	-1.941754E-2	-1.264697E-2	-3.954732E-4	-1.716068E-2	-1.619346E-2	-2.812255E-2	-3.070182E-2
1.088880E-2	4.118237E-3	-7.488447E-3	-4.264368E-3	1.572492E-2	1.214747E-1	-5.231592E-3	6.697501E-3	-3.134663E-2	1.046464E+0	-2.531632E-1	-4.264368E-3	7.342317E-3	-9.422894E-3	-1.522624E-2	4.763053E-3	-8.455671E-3	-1.845032E-2	-1.232457E-2	-1.362697E-3	-1.716068E-2	-2.715533E-2	-3.263626E-2	-3.231385E-2
2.346271E-2	3.795830E-3	-1.651587E-2	-1.164623E-1	-2.651051E-2	-6.939076E-2	-3.424830E-2	6.956704E-2	-3.811720E-2	-2.599645E+0	1.282325E-2	-3.954732E-4	4.440645E-3	3.055569E-2	2.828606E-3	-3.297144E-3	-8.455671E-3	-1.748309E-2	-1.296938E-2	-1.200216E-2	-1.877272E-2	-6.198815E-3	-2.296403E-2	-3.941960E-3
5.730277E-3	8.954356E-3	-1.973995E-2	-7.306528E-5	3.345736E-2	-6.526264E-1	-9.422894E-3	1.443529E-2	-2.974736E-3	3.629583E-1	1.014854E-1	2.183790E-3	5.730277E-3	-8.778079E-3	-4.586776E-3	8.631948E-3	-9.422894E-3	-1.748309E-2	-1.200216E-2	-1.554864E-2	-2.296403E-2	-7.178811E-4	-1.587105E-2	2.733161E-2
1.250084E-2	1.861382E-3	-4.940147E-2	-1.522496E-1	-2.102958E-2	6.025076E-1	-1.877272E-2	4.893294E-2	-2.006235E-2	1.630023E+0	5.344665E-2	-3.941960E-3	8.309540E-3	-1.006771E-2	8.954356E-3	4.440645E-3	-7.810855E-3	-1.845032E-2	-1.232457E-2	-3.231385E-2	-2.199680E-2	-8.455671E-3	-1.941754E-2	-4.586776E-3
1.861382E-3	4.763053E-3	5.730277E-3	-6.068575E-2	-2.652328E-3	-1.380623E+0	-8.133263E-3	2.088345E-2	-3.263626E-2	-1.842955E+0	1.298573E-1	-7.178811E-4	6.375093E-3	-4.264368E-3	1.121121E-2	6.052685E-3	-7.810855E-3	-1.877272E-2	-1.232457E-2	-1.522624E-2	-1.716068E-2	5.717505E-4	-1.361420E-2	-1.522624E-2
-5.876407E-3	1.861382E-3	-6.036334E-2	-1.006643E-1	-3.941960E-3	1.274729E+0	-1.103493E-2	4.151756E-2	-3.954732E-4	-3.863176E-1	-2.941218E-2	8.941584E-4	6.052685E-3	-8.455671E-3	-1.167975E-2	-1.685105E-3	-7.810855E-3	-1.812791E-2	-1.329179E-2	-3.134663E-2	-1.683828E-2	-3.553793E-2	-3.553793E-2	-3.779479E-2
1.991622E-2	2.493426E-4	2.829883E-2	-4.521017E-2	-3.714997E-2	-2.011896E+0	-9.745302E-3	3.281254E-2	-4.456535E-2	2.213906E+0	-7.841818E-2	-2.329921E-3	6.697501E-3	-1.232457E-2	-2.007513E-3	1.346807E-2	-7.488447E-3	-1.845032E-2	-1.264697E-2	-1.587105E-2	-1.973995E-2	-3.166904E-2	-4.327572E-2	5.717505E-4
9.599172E-3	6.052685E-3	3.795830E-3	-3.954732E-4	2.442994E-2	1.925027E+0	8.941584E-4	3.829348E-2	-2.683292E-2	-1.187178E+0	-5.939612E-2	-1.685105E-3	6.697501E-3	2.636438E-2	-3.941960E-3	1.056640E-2	-9.100486E-3	-1.748309E-2	-1.232457E-2	-2.038476E-2	-2.231921E-2	-3.102422E-2	-4.005164E-2	5.730277E-3
5.730277E-3	8.941584E-4	2.152826E-2	-1.812791E-2	1.861382E-3	-2.356550E+0	8.954356E-3	5.054498E-2	-1.490383E-2	-9.556895E-1	6.892223E-2	-7.306528E-5	1.538974E-3	1.250084E-2	1.346807E-2	-1.232457E-2	-8.133263E-3	-1.877272E-2	-1.361420E-2	-3.263626E-2	-2.296403E-2	-7.178811E-4	-2.457607E-2	-4.586776E-3
-4.456535E-2	1.861382E-3	-1.877272E-2	-7.035798E-2	1.830419E-2	1.885371E+0	5.730277E-3	2.088345E-2	-3.954732E-4	2.747171E+0	7.923928E-2	-2.007513E-3	6.375093E-3	6.697501E-3	-3.941960E-3	7.019909E-3	-8.455671E-3	-1.877272E-2	-1.296938E-2	-1.071253E-2	-1.651587E-2	-7.810855E-3	-1.619346E-2	-3.328108E-2
9.599172E-3	2.506198E-3	5.118979E-2	1.401744E-1	-1.780550E-2	-1.715604E+0	1.024399E-2	6.311889E-2	-6.036334E-2	-6.000739E-1	1.059991E-1	-2.007513E-3	6.375093E-3	2.056104E-2	-1.200216E-2	1.185603E-2	-7.488447E-3	-1.812791E-2	-1.264697E-2	-1.683828E-2	-1.748309E-2	-8.133263E-3	-2.167439E-2	-2.618810E-2
-4.392054E-2	3.151014E-3	1.604733E-2	7.053427E-2	-1.135734E-2	1.178651E+0	3.603662E-2	2.862124E-2	-6.521223E-3	-1.645319E+0	-1.451566E-1	-1.040289E-3	2.828606E-3	1.475770E-2	2.281790E-2	-7.166039E-3	-8.455671E-3	-1.780550E-2	-1.264697E-2	-3.521553E-2	-1.941754E-2	-1.780550E-2	-2.393125E-2	2.183790E-3
9.276764E-3	-7.178811E-4	-2.199680E-2	-7.293725E-2	9.921580E-3	-9.701979E-1	-5.584963E-2	6.311889E-2	-2.038476E-2	2.414122E+0	3.542533E-1	-1.040289E-3	7.019909E-3	-4.264368E-3	1.538974E-3	-3.941960E-3	-8.133263E-3	-1.845032E-2	-1.393660E-2	-1.040289E-3	-2.167439E-2	-2.167439E-2	-3.424830E-2	1.669215E-2
3.151014E-3	4.763053E-3	-2.006235E-2	-5.488241E-2	4.087274E-2	3.835924E-1	-2.457607E-2	1.538974E-3	-2.586570E-2	7.664724E-3	1.878908E-1	-3.297144E-3	7.019909E-3	1.217844E-2	-3.297144E-3	1.798178E-2	-9.100486E-3	-1.748309E-2	-1.200216E-2	-1.200216E-2	-2.199680E-2	-2.006235E-2	-2.941218E-2	-4.586776E-3
1.443529E-2	5.085461E-3	-1.329179E-2	-4.456535E-2	1.927141E-2	-2.783110E-1	-8.455671E-3	6.602056E-2	-1.812791E-2	-2.353003E+0	6.666537E-2	-1.362697E-3	5.730277E-3	-3.231385E-2	1.088880E-2	7.342317E-3	-8.133263E-3	-1.941754E-2	-1.232457E-2	-1.685105E-3	-1.716068E-2	-2.974736E-3	-2.102958E-2	-3.328108E-2
9.599172E-3	2.506198E-3	-1.845032E-2	-8.583356E-2	-1.877272E-2	-3.895417E-1	7.019909E-3	1.346807E-2	-1.167975E-2	1.512667E+0	-9.163690E-2	1.861382E-3	6.052685E-3	1.056640E-2	4.763053E-3	-6.521223E-3	-8.455671E-3	-1.845032E-2	-1.232457E-2	-6.521223E-3	-1.780550E-2	-2.941218E-2	-3.360349E-2	-2.941218E-2
-3.521553E-2	3.795830E-3	-1.909513E-2	7.664724E-3	3.635903E-2	3.903630E-1	1.927141E-2	6.763260E-2	-4.746703E-2	6.827872E-1	-2.273706E-1	-4.264368E-3	1.024399E-2	-2.006235E-2	2.828606E-3	-5.231592E-3	-8.133263E-3	-1.716068E-2	-1.296938E-2	-1.685105E-3	-1.877272E-2	4.118237E-3	-1.554864E-2	-1.362697E-3
-5.876407E-3	4.763053E-3	-2.360884E-2	-5.554000E-3	-4.909184E-3	-1.188468E+0	-5.876407E-3	2.765401E-2	-3.037941E-2	-2.689274E+0	-4.649980E-2	-1.040289E-3	8.309540E-3	5.407869E-3	-1.329179E-2	1.733696E-2	-8.455671E-3	-1.748309E-2	-1.232457E-2	-1.845032E-2	-2.393125E-2	7.664724E-3	-9.100486E-3	3.377977E-2
1.379047E-2	2.183790E-3	-6.681150E-2	-1.748309E-2	5.407869E-3	1.064519E+0	-2.457607E-2	5.151220E-2	3.151014E-3	7.559739E-1	1.959382E-2	2.506198E-3	7.019909E-3	6.052685E-3	4.118237E-3	2.442994E-2	-8.133263E-3	-1.748309E-2	-1.264697E-2	-2.102958E-2	-2.102958E-2	8.941584E-4	-8.455671E-3	-1.040289E-3
1.056640E-2	1.538974E-3	3.571421E-2	-9.745302E-3	-2.715533E-2	-1.823933E+0	4.183996E-2	3.281254E-2	-4.005164E-2	1.284401E+0	4.409682E-2	-4.264368E-3	6.375093E-3	8.941584E-4	-6.843631E-3	-6.843631E-3	-7.166039E-3	-1.973995E-2	-1.264697E-2	-1.425901E-2	-1.716068E-2	-3.424830E-2	-3.650516E-2	-2.199680E-2
-6.681150E-2	5.407869E-3	-4.617739E-2	1.411288E-2	2.217308E-2	1.738030E+0	1.538974E-3	4.506404E-2	-3.037941E-2	-2.144406E+0	8.955634E-2	-1.362697E-3	7.019909E-3	1.830419E-2	-1.748309E-2	-1.685105E-3	-7.488447E-3	-1.683828E-2	-1.232457E-2	-2.135199E-2	-1.845032E-2	-4.264368E-3	-1.845032E-2	-3.037941E-2
8.631948E-3	-3.954732E-4	3.603662E-2	7.666002E-2	-2.522088E-2	-2.349134E+0	-2.941218E-2	4.957775E-2	-2.780014E-2	2.636438E-2	-7.551651E-2	1.861382E-3	7.019909E-3	-1.587105E-2	1.056640E-2	7.987132E-3	-6.843631E-3	-1.845032E-2	-1.264697E-2	-1.490383E-2	-2.006235E-2	-2.586570E-2	-3.521553E-2	5.407869E-3
2.571957E-2	2.506198E-3	-6.036334E-2	-1.171071E-1	-1.393660E-2	1.947274E+0	1.538974E-3	2.765401E-2	-1.458142E-2	1.902136E+0	2.188419E-1	-3.941960E-3	7.342317E-3	-1.748309E-2	1.185603E-2	1.346807E-2	-8.133263E-3	-1.780550E-2	-1.232457E-2	3.151014E-3	-2.264162E-2	-7.810855E-3	-2.135199E-2	1.862659E-2
