Projekt Aerodynamik Übung Druckmessungen
P_amb in [Pa]:  100463 T_amb in [K]: 291
Channel 1-28 Druckdaten [Pa] 32 Pdyn [Pa]
0,247	-0,579	-1,193	0,095	0,207	0,033	-0,447	0,049	-0,233	0,418	-0,411	0,108	0,069	-0,164	-0,312	0,085	0,132	-0,023	0,020	-0,174	-0,358	-0,141	0,815	0,681	0,260	0,704	0,355	0,786	0,960	0,937	0,638	-0,069
0,414	0,247	-1,193	-0,072	0,529	0,033	0,388	0,049	-0,898	0,089	-0,082	-0,536	-0,102	0,825	0,756	1,055	0,293	-0,191	0,181	0,503	-0,358	0,329	0,477	-0,007	-0,069	0,194	0,355	0,786	0,302	0,937	0,306	-0,404
0,079	-0,414	-0,201	0,095	0,690	-0,460	-0,283	0,588	-0,066	1,068	-0,904	0,270	0,069	0,496	0,296	0,085	-0,030	-0,191	-0,138	0,503	-0,526	0,171	-0,355	0,335	0,095	0,365	0,684	0,786	0,628	1,723	0,470	0,099
0,247	0,411	-0,861	0,095	-0,115	-0,132	0,388	0,227	-0,398	0,579	0,079	0,270	0,240	0,329	0,296	0,733	-0,030	0,477	0,496	0,164	-0,191	0,016	-0,187	-0,007	0,753	1,045	0,355	0,786	0,628	0,740	1,131	1,276
-0,085	-0,085	-0,861	-0,243	0,207	-0,132	0,220	-0,132	0,099	0,089	-0,740	0,270	-0,102	0,496	-0,161	0,247	-0,191	-0,526	-0,457	-0,007	-0,191	-0,454	-0,023	0,510	-0,233	0,365	0,684	0,615	0,628	1,525	1,299	0,773
0,414	0,082	-0,365	-0,243	0,207	0,197	-0,115	0,227	-0,233	-0,398	0,243	-0,375	-0,444	0,329	0,145	0,408	0,293	-0,526	0,181	-0,345	-0,191	0,641	-0,023	0,335	0,588	0,023	0,519	0,615	0,467	2,114	0,470	0,602
0,914	-0,085	-0,201	0,779	0,529	-0,132	-0,115	0,588	0,099	-0,562	-0,575	-0,214	0,069	0,164	-0,312	0,247	-0,191	-0,023	0,181	0,503	0,316	-0,299	-0,355	-0,007	0,424	0,194	0,519	0,270	0,628	2,311	0,306	0,099
0,582	-0,250	-0,033	-0,414	0,368	-0,296	0,388	0,227	-0,565	0,418	0,079	-0,536	0,411	0,000	-0,312	0,894	0,779	-0,023	0,020	0,674	-0,191	0,329	-0,023	0,681	-0,069	0,194	0,519	0,786	0,792	0,151	0,638	0,434
1,082	-0,085	-0,529	-0,072	0,529	0,033	0,053	0,408	-0,066	0,418	-0,247	-0,214	0,069	0,000	0,296	0,733	0,779	-0,358	-0,457	-0,007	-0,191	-0,141	-0,023	0,164	0,424	0,533	0,355	0,441	0,138	0,151	1,299	0,773
0,746	-0,250	-0,365	-0,243	-0,115	0,362	0,388	0,049	-0,398	0,089	-0,740	-0,214	-0,273	0,329	-0,007	0,733	1,266	-0,023	0,020	0,335	0,148	0,016	-0,187	0,335	0,917	1,045	0,848	0,786	-0,026	1,525	0,638	0,773
0,414	-0,250	-0,697	-0,072	-0,441	-0,132	0,053	0,408	-0,066	-0,562	-0,247	-0,536	0,240	0,164	-0,312	-0,079	0,457	-0,191	0,181	0,335	-0,191	0,171	-0,187	0,335	0,095	0,023	0,191	0,786	0,628	0,937	0,802	-0,237
0,582	-0,085	-0,697	0,266	0,207	0,197	0,053	0,227	-0,233	0,089	0,243	-0,214	0,582	0,164	-0,618	0,569	0,132	-0,358	0,181	0,164	0,316	0,483	-0,023	0,164	0,095	0,875	0,848	0,270	0,302	0,740	1,131	0,434
0,746	0,082	-0,697	0,095	0,207	-0,132	0,552	-0,309	0,763	0,418	-0,082	-0,375	-0,102	0,496	-0,161	0,569	0,293	0,145	0,181	0,164	-0,526	0,171	-0,187	0,164	-0,069	1,384	0,355	0,615	0,628	0,740	0,306	1,276
0,746	-0,085	-0,861	-0,072	-0,276	0,033	-0,115	0,049	-0,066	0,089	-0,082	-0,214	0,069	0,164	0,145	0,569	-0,030	-0,191	0,339	0,503	-0,694	-0,141	-0,187	0,510	-0,233	0,533	0,684	0,441	0,467	0,151	1,299	0,940
0,414	-0,250	-0,529	-0,243	-0,115	-0,296	0,388	-0,132	-0,066	-0,398	-0,082	0,750	0,069	0,496	-0,007	0,247	0,293	-0,358	-0,299	0,335	-0,020	0,329	0,477	0,335	0,260	0,194	0,355	0,615	0,628	0,546	1,131	0,434
0,414	-0,085	-0,529	0,095	-0,115	-0,460	-0,447	-0,132	0,266	0,418	-1,230	-0,053	0,069	0,000	0,145	0,733	0,618	-0,526	0,020	0,674	-0,358	-0,454	-0,355	-0,181	0,095	0,533	0,355	0,441	0,628	0,740	1,131	-0,069
-0,085	-0,579	-1,026	0,095	0,690	-0,296	-0,115	0,408	-0,066	0,743	-0,411	0,270	-0,444	0,000	0,145	-0,240	0,293	0,312	-0,299	0,674	-0,694	0,016	-0,355	0,335	-0,233	0,365	0,026	1,131	0,792	1,134	0,967	0,602
0,247	-0,250	-0,033	-0,243	-0,115	-0,132	-0,283	0,049	0,927	0,089	-0,082	-0,214	0,240	0,164	0,296	0,408	0,132	-0,191	0,181	-0,345	-0,191	0,016	-0,187	0,164	-0,069	0,533	-0,138	0,615	0,302	0,937	0,802	0,434
1,082	0,740	-0,697	-0,243	-0,276	-0,296	0,552	0,049	0,099	0,579	0,408	0,108	0,411	0,164	0,145	0,894	0,779	-0,526	0,020	-0,007	-0,191	0,329	0,145	-0,181	0,095	0,875	-0,138	1,476	0,302	1,134	0,967	0,773
0,414	0,247	-0,365	-0,072	0,207	-0,132	0,053	0,408	0,099	0,253	-0,247	0,108	-0,273	-0,329	-0,161	0,408	0,293	-0,023	-0,299	0,164	-0,191	0,171	0,312	0,852	0,260	1,045	-0,138	0,615	1,289	1,723	0,638	0,099
-0,253	0,411	-0,365	-0,414	-0,115	0,033	-0,115	0,227	-0,398	-0,072	-0,082	-0,214	0,240	0,164	0,145	0,733	0,457	-0,023	-0,138	-0,174	-0,526	0,016	0,145	0,164	-0,069	1,045	0,848	0,786	0,792	0,740	0,470	0,434
0,079	0,247	-0,861	-0,243	0,368	-0,460	0,388	0,408	0,099	-0,398	-0,247	0,750	0,411	0,329	0,450	0,733	0,132	-0,191	0,339	-0,007	-0,358	0,329	-0,023	-0,352	1,082	0,704	0,684	1,305	0,628	0,546	0,802	-0,069
0,746	0,411	-0,529	0,437	0,207	0,033	0,723	0,408	-0,066	0,579	0,079	0,911	0,240	0,000	0,296	0,894	0,944	-0,191	-0,457	0,335	-0,526	-0,141	-0,355	0,510	0,095	0,875	-0,302	0,615	0,960	0,740	1,131	0,266
0,914	-0,250	-0,697	0,095	0,368	-0,132	0,220	0,408	0,266	-0,072	0,736	0,108	-0,102	-0,493	0,602	0,247	0,457	-0,191	0,339	0,335	-0,191	0,641	0,312	-0,007	0,260	0,194	0,355	-0,076	0,467	0,937	1,299	1,443
1,082	0,411	-0,861	0,095	0,046	0,033	1,391	0,408	-0,233	0,579	-0,411	-0,053	-0,273	-0,164	-0,161	-0,240	0,457	0,312	0,496	0,164	-0,358	0,016	0,477	-0,181	0,588	1,045	0,191	1,131	0,628	0,546	0,802	0,602
0,414	-0,250	-0,365	0,437	0,207	-0,460	0,388	0,049	-0,398	-0,237	0,079	-0,053	0,240	0,000	0,296	0,733	-0,352	0,312	0,339	0,335	0,148	0,016	1,147	-0,352	-0,069	0,533	0,519	0,615	0,792	1,134	0,638	0,602
0,746	0,082	0,464	-0,243	0,529	0,197	0,220	-0,132	-0,066	0,089	-0,411	-0,053	0,069	0,496	0,296	1,216	-0,030	-0,191	-0,299	0,842	-0,358	0,016	-0,187	0,164	-0,069	1,216	0,519	1,476	0,467	0,151	0,470	0,602
0,582	0,082	-0,201	-0,072	0,207	0,197	-0,115	0,227	0,598	0,253	-0,082	0,911	0,240	0,661	0,602	0,569	-0,030	0,312	0,020	0,164	0,483	0,641	0,815	0,164	0,260	0,533	0,355	0,786	0,792	0,937	0,802	0,099
1,082	0,082	-0,201	0,095	0,368	0,033	-0,615	0,227	0,266	0,904	0,079	0,750	0,582	0,329	-0,007	0,085	0,618	0,145	0,339	0,842	-0,526	0,016	0,145	0,681	-0,398	0,704	0,191	1,131	0,628	0,546	0,141	0,099
0,414	-0,085	-0,201	0,437	-0,115	0,362	0,053	-0,132	0,099	0,579	0,079	-0,053	-0,102	0,661	0,145	0,085	0,457	-0,358	0,020	-0,007	-0,358	0,329	-0,023	-0,181	0,753	0,875	1,177	1,305	0,467	1,134	0,306	0,099
