Projekt Aerodynamik Übung Druckmessungen
P_amb in [Pa]:  100463 T_amb in [K]: 291
Channel 1-28 Druckdaten [Pa] 32 Pdyn [Pa]
0,247	-0,085	-0,529	0,437	0,046	-0,441	0,053	0,556	0,911	-0,414	0,388	0,911	0,016	0,003	0,444	-0,260	0,434	0,138	-0,450	-0,178	-0,194	-0,135	-0,533	0,332	0,240	-0,141	0,529	1,282	0,289	-0,447	-0,191	-0,253
0,247	0,575	-0,861	-0,243	0,207	0,546	0,552	0,556	0,582	0,237	-0,595	-0,053	0,016	0,332	0,595	0,552	0,434	0,138	0,184	0,332	-0,026	0,335	-0,197	-0,871	0,076	0,201	0,036	0,072	-0,039	-0,644	-0,848	0,082
0,247	0,575	-0,365	-0,414	0,046	-0,441	-0,115	0,556	0,082	1,052	0,388	0,750	0,016	0,661	0,444	1,200	0,595	0,641	0,184	-0,178	0,141	-0,135	0,973	-0,010	-0,418	-0,141	-0,128	0,418	0,125	0,335	0,470	-0,085
0,746	-0,085	0,132	0,266	0,368	-0,112	-0,115	0,733	-0,082	0,727	-0,266	0,911	-0,155	0,168	0,293	0,552	0,112	0,306	-0,132	0,161	-0,194	-0,289	0,135	-0,526	-0,418	0,201	0,201	-0,273	0,125	0,335	0,802	-0,085
0,247	-0,085	-0,697	-0,756	0,046	-0,441	0,388	0,197	-0,250	0,562	0,224	0,911	-0,667	0,332	-0,319	-0,095	0,434	0,473	0,026	-0,007	-0,026	-0,289	-0,033	0,506	-0,253	0,539	-0,457	0,418	0,289	0,335	0,306	0,418
0,582	0,082	-0,529	-0,585	0,207	-0,605	0,388	-0,342	-0,082	0,562	-0,595	0,108	0,187	-0,161	-0,168	0,875	-0,375	0,809	0,026	0,500	-0,700	0,805	0,135	-0,010	-0,253	0,201	-0,621	0,592	0,454	-0,056	0,306	-0,588
0,079	-0,085	-0,697	-0,756	0,046	0,053	-0,115	0,375	0,250	-0,250	-0,102	0,108	-0,667	0,496	0,138	0,552	0,273	-0,197	-0,132	0,332	-1,036	0,181	0,302	0,677	-0,746	0,710	0,036	0,247	-0,204	0,335	-0,023	-0,588
0,582	0,575	-0,201	0,095	-0,115	-0,441	-0,283	0,197	-0,082	0,727	0,224	0,108	0,700	-0,325	0,293	0,713	0,112	0,473	0,184	0,500	-0,194	0,181	0,470	-0,010	0,404	0,030	-0,128	0,418	0,289	0,924	-0,023	0,418
0,247	-0,250	-0,365	-0,072	-0,115	-0,276	0,388	0,016	-0,082	-0,250	0,062	0,750	0,016	0,003	0,138	0,227	0,756	0,473	0,026	0,671	-0,700	0,335	0,135	-0,871	-0,089	0,201	-0,293	0,418	0,289	0,533	-0,355	-0,253
1,082	-0,414	-1,026	-0,072	-0,602	0,217	0,388	0,197	0,746	-0,089	-0,759	0,588	-0,496	0,332	-0,013	0,552	0,756	0,809	0,026	-0,178	-1,036	0,023	0,135	-0,010	0,240	0,030	0,201	0,247	0,289	1,318	0,306	0,082
0,582	-0,250	-1,358	-0,072	0,207	-0,441	0,891	-0,161	0,250	-0,414	0,388	0,270	0,700	0,661	-0,776	0,227	0,434	0,138	0,026	0,500	0,309	0,493	-0,033	0,161	-0,746	0,030	-0,786	-0,099	0,289	0,335	0,470	-0,085
0,079	0,411	-1,358	0,266	-0,115	-0,276	-0,283	0,016	-0,250	-0,250	-0,266	0,108	-0,325	-0,161	0,595	1,036	0,273	-0,030	-0,450	0,161	0,141	0,023	0,135	0,506	-0,746	0,030	-0,128	-0,099	0,618	0,533	0,470	0,082
0,746	-0,414	-0,697	-0,243	0,046	-0,112	0,388	1,095	0,911	0,076	0,224	0,270	0,358	0,496	0,293	0,388	0,434	-0,030	-0,450	0,161	0,309	0,335	0,470	0,332	-0,089	-0,141	0,529	0,247	0,618	0,533	-0,355	-0,421
0,746	-0,085	-0,861	0,437	0,046	0,053	0,053	-0,342	0,746	-0,250	-0,266	-0,375	0,187	0,168	-0,013	-0,095	0,434	-0,197	0,345	0,332	0,309	0,181	-0,197	-0,010	0,240	-0,312	-0,621	-0,099	0,782	-0,056	-0,023	0,250
1,414	0,082	-0,697	0,266	0,207	0,381	-0,283	0,016	0,582	0,401	-0,759	-0,536	-0,155	0,003	-0,319	0,066	-0,049	0,138	0,345	-0,178	-0,868	-0,135	-0,033	0,332	-0,418	-0,141	-0,128	0,247	0,454	-0,056	0,306	-0,253
-0,085	0,082	-1,358	-0,243	-0,115	0,053	0,388	0,197	0,250	-0,579	-0,431	0,270	-0,155	0,496	0,138	0,066	0,434	-0,362	-0,293	-0,007	-0,026	-0,289	-0,197	0,161	-0,911	0,539	0,201	-0,273	-0,204	-0,644	0,306	0,418
0,247	0,082	-0,697	0,266	-0,115	1,203	-0,447	-0,161	-0,082	0,076	-0,102	0,270	-0,155	0,003	0,293	0,875	-0,049	0,138	0,345	0,161	-0,529	0,023	-0,197	0,332	0,076	0,201	0,201	0,247	-0,529	0,533	0,470	-0,085
0,582	-0,414	-0,697	0,437	0,207	0,053	-0,115	0,197	0,250	0,076	-0,431	0,270	0,529	0,332	0,138	1,036	0,595	-0,362	-0,132	0,161	-0,700	0,023	-0,365	-0,184	-0,911	0,539	-0,621	0,592	0,125	-0,056	0,306	-0,421
0,746	-0,250	-0,697	-0,243	-0,115	-0,441	0,053	-0,700	0,250	0,562	-0,266	0,750	0,016	0,661	0,595	-0,095	0,112	-0,030	0,026	0,500	-0,026	0,181	0,135	0,506	-0,582	0,368	0,036	-0,273	0,125	-0,056	-0,684	-0,085
0,914	-0,250	-0,697	-0,414	0,046	-0,276	0,552	0,016	0,250	0,401	-0,921	0,588	0,358	-0,161	-0,013	0,227	0,112	0,306	0,345	-0,684	-0,194	0,335	-0,533	0,161	-0,582	-0,312	0,036	0,072	-0,529	0,335	-0,023	-0,253
-0,085	-0,250	-0,861	0,095	0,529	-0,769	-0,115	-0,519	0,250	0,401	-0,921	0,270	0,187	0,003	-0,319	0,552	-0,210	0,306	0,184	0,332	0,309	0,181	0,135	-0,526	-0,582	0,368	0,036	0,247	0,125	0,533	0,638	-0,421
0,414	-0,085	-0,529	-0,243	0,368	-0,112	-0,115	0,016	-0,414	-0,250	-0,102	1,391	-0,325	0,168	-0,013	0,227	-0,049	0,306	-0,132	0,838	-0,194	-0,135	-0,365	-0,010	-0,911	0,201	-0,128	-0,273	-0,204	0,533	0,306	-0,253
0,414	0,082	-0,201	0,950	-0,276	0,217	-0,115	0,016	0,082	0,076	-0,431	0,108	0,700	0,990	-0,013	0,552	0,273	0,138	0,184	-0,855	-0,362	-0,135	-0,197	-0,010	-0,582	1,049	0,036	0,247	0,454	0,730	0,141	0,250
0,414	-0,085	-1,026	-0,243	-0,763	0,053	0,388	0,375	-0,082	-0,579	-0,431	0,270	0,358	0,825	1,361	0,552	0,112	0,473	0,184	0,161	-0,362	0,335	0,135	0,161	-0,253	-0,141	0,036	0,247	-0,204	0,141	-0,023	0,082
0,746	0,082	-0,861	0,608	0,046	-0,112	-0,115	-0,519	-0,582	-0,250	0,224	-0,053	-0,667	-0,161	0,138	0,552	0,434	0,138	0,026	0,332	-0,026	-0,135	-0,197	0,332	-0,089	0,710	-0,457	-0,099	-0,039	0,924	-0,191	0,082
0,247	0,082	-0,365	-0,243	0,368	-0,441	-0,115	0,197	-0,082	0,727	-0,921	-0,053	0,358	0,168	-0,168	0,066	-0,049	-0,362	-0,132	-0,007	-0,194	0,181	0,470	-0,184	-0,089	1,391	-0,457	0,247	0,454	-0,056	-0,191	-0,253
0,247	-0,414	-0,529	0,266	-0,602	0,053	-0,115	0,016	0,746	-0,089	-0,266	0,588	-0,667	0,332	-0,168	0,066	0,273	-0,362	0,184	-0,345	0,141	0,648	0,135	-0,526	-0,089	0,030	-0,621	0,592	0,289	1,710	-0,023	-0,421
0,746	0,082	0,132	0,266	0,368	0,381	-0,283	0,197	1,078	0,888	0,224	0,750	-0,155	-0,490	0,444	0,388	0,112	-0,697	0,822	-0,178	-0,362	0,335	-0,365	-0,010	-0,582	-0,312	0,036	-0,273	-0,039	0,141	0,306	-0,421
0,582	-0,085	-0,529	-0,243	-0,276	-0,605	0,220	0,016	0,082	0,237	-0,431	-0,214	0,187	0,003	0,444	0,388	0,112	-0,697	-0,293	-0,007	-0,026	0,648	0,470	-0,355	-0,911	0,201	-0,293	-0,099	-0,368	-0,056	0,470	-0,421
-0,085	-0,579	-0,861	-0,072	0,368	-0,605	-0,115	-0,161	-0,414	-0,414	0,224	-0,053	-0,155	0,332	-0,013	-0,582	0,273	0,473	-0,132	-0,345	-0,868	0,181	-0,365	-0,010	-0,582	-0,312	0,036	-0,444	0,289	0,730	0,141	-0,588
0,746	-0,579	-0,365	0,095	-0,276	-0,276	-0,447	0,375	0,746	0,076	-0,595	1,230	0,187	0,003	-0,625	0,388	0,756	-0,697	0,184	-0,007	0,141	-0,289	0,470	0,332	-0,089	-0,141	0,365	0,247	-0,204	0,335	-0,023	-0,927
0,079	0,082	-0,697	-0,072	0,529	0,546	0,053	0,197	-0,250	0,562	0,717	-0,375	0,016	0,003	0,293	1,200	-0,375	-0,030	0,503	0,500	-0,194	0,181	0,302	0,161	-0,253	0,368	-0,457	0,418	-0,039	0,335	-0,191	-0,588
0,746	-0,250	-0,529	-0,414	0,207	0,546	0,552	0,375	0,082	0,237	0,062	0,108	0,016	0,332	-0,013	0,713	0,595	-0,197	-0,132	-0,007	-0,026	0,335	-0,033	-0,697	-0,089	0,030	-0,293	-0,099	0,618	0,533	0,141	-0,421
0,247	0,082	-0,201	0,095	0,046	-0,276	-0,115	-0,161	-0,250	0,562	-0,102	0,108	0,187	0,496	-0,013	0,227	0,273	0,138	0,503	0,500	-0,026	0,181	-0,033	0,506	-0,253	0,368	-0,293	0,763	0,125	0,730	-0,023	0,418
